"date","country","confirmed","death","recovered","population","active"
2020-03-11,"Malaysia",149,0,26,31528585,123
2020-03-11,"Maldives",8,0,0,515696,8
2020-03-11,"Malta",6,0,0,483530,6
2020-03-11,"Martinique",3,0,0,-Inf,3
2020-03-11,"Mexico",8,0,4,126190788,4
2020-03-11,"Moldova",3,0,0,3545883,3
2020-03-11,"Monaco",1,0,0,38682,1
2020-03-11,"Mongolia",1,0,0,3170208,1
2020-03-11,"Morocco",5,1,0,36029138,4
2020-03-11,"Nepal",1,0,1,28087871,0
2020-03-11,"Netherlands",503,5,0,17231017,498
2020-03-11,"New Zealand",5,0,0,4885500,5
2020-03-11,"Nigeria",2,0,0,195874740,2
2020-03-11,"North Macedonia",7,0,0,2082958,7
2020-03-11,"Norway",598,0,1,5314336,597
2020-03-11,"Oman",18,0,9,4829483,9
2020-03-11,"Pakistan",19,0,2,212215030,17
2020-03-11,"Palestine",0,0,0,4569087,0
2020-03-11,"Panama",8,1,0,4176873,7
2020-03-11,"Paraguay",5,0,0,6956071,5
2020-03-11,"Peru",11,0,0,31989256,11
2020-03-11,"Philippines",49,1,2,106651922,46
2020-03-11,"Poland",31,0,0,37978548,31
2020-03-11,"Portugal",59,0,0,10281762,59
2020-03-11,"Qatar",262,0,0,2781677,262
2020-03-11,"Reunion",1,0,0,-Inf,1
2020-03-11,"Romania",45,0,6,19473936,39
2020-03-11,"Russia",20,0,3,144478050,17
2020-03-11,"San Marino",62,2,0,33785,60
2020-03-11,"Saudi Arabia",21,0,1,33699947,20
2020-03-11,"Senegal",4,0,1,15854360,3
2020-03-11,"Serbia",12,0,0,6982084,12
2020-03-11,"Singapore",178,0,96,5638676,82
2020-03-11,"Slovakia",10,0,0,5447011,10
2020-03-11,"Slovenia",57,0,0,2067372,57
2020-03-11,"South Africa",13,0,0,57779622,13
2020-03-11,"South Korea",7755,60,288,51635256,7407
2020-03-11,"Spain",2277,54,183,46723749,2040
2020-03-11,"Sri Lanka",2,0,1,21670000,1
2020-03-11,"Sweden",500,1,1,10183175,498
2020-03-11,"Switzerland",652,4,4,8516543,644
2020-03-11,"Taiwan",48,1,17,-Inf,30
2020-03-11,"Thailand",59,1,34,69428524,24
2020-03-11,"Togo",1,0,0,7889094,1
2020-03-11,"Tunisia",7,0,0,11565204,7
2020-03-11,"Turkey",1,0,0,82319724,1
2020-03-11,"UK",459,8,19,66488991,432
2020-03-11,"Ukraine",1,0,0,44622516,1
2020-03-11,"United Arab Emirates",74,0,17,9630959,57
2020-03-11,"US",1281,36,8,327167434,1237
2020-03-11,"Vatican",1,0,0,-Inf,1
2020-03-11,"Vietnam",38,0,16,95540395,22
2020-03-12,"Afghanistan",7,0,0,37172386,7
2020-03-12,"Albania",23,1,0,2866376,22
2020-03-12,"Algeria",24,1,8,42228429,15
2020-03-12,"Andorra",1,0,1,77006,0
2020-03-12,"Argentina",19,1,0,44494502,18
2020-03-12,"Armenia",4,0,0,2951776,4
2020-03-12,"Australia",128,3,21,24992369,104
2020-03-12,"Austria",302,1,4,8847037,297
2020-03-12,"Azerbaijan",11,0,3,9942334,8
2020-03-12,"Bahrain",195,0,35,1569439,160
2020-03-12,"Bangladesh",3,0,0,161356039,3
2020-03-12,"Belarus",12,0,3,9485386,9
2020-03-12,"Belgium",314,3,1,11422068,310
2020-03-12,"Bhutan",1,0,0,754394,1
2020-03-12,"Bolivia",2,0,0,11353142,2
2020-03-12,"Bosnia and Herzegovina",11,0,0,3323929,11
2020-03-12,"Brazil",52,0,0,209469333,52
2020-03-12,"Brunei",11,0,0,428962,11
2020-03-12,"Bulgaria",7,1,0,7024216,6
2020-03-12,"Burkina Faso",2,0,0,19751535,2
2020-03-12,"Cambodia",3,0,1,16249798,2
2020-03-12,"Cameroon",2,0,0,25216237,2
2020-03-12,"Canada",117,1,8,37058856,108
2020-03-12,"Chile",23,0,0,18729160,23
2020-03-12,"China",80932,3172,62901,1392730000,14859
2020-03-12,"Colombia",9,0,0,49648685,9
2020-03-12,"Congo (Kinshasa)",1,0,0,84068091,1
2020-03-12,"Costa Rica",22,0,0,4999441,22
2020-03-12,"Croatia",19,0,0,4089400,19
2020-03-12,"Cuba",3,0,0,11338138,3
2020-03-12,"Cyprus",6,0,0,1189265,6
2020-03-12,"Czech Republic",94,0,0,10625695,94
2020-03-12,"Denmark",617,0,1,5797446,616
2020-03-12,"Dominican Republic",5,0,0,10627165,5
2020-03-12,"Ecuador",17,0,0,17084357,17
2020-03-12,"Egypt",67,1,27,98423595,39
2020-03-12,"Estonia",16,0,0,1320884,16
2020-03-12,"Finland",59,0,1,5518050,58
2020-03-12,"France",2284,48,12,66987244,2224
2020-03-12,"French Guiana",5,0,0,-Inf,5
2020-03-12,"Georgia",24,0,0,3731000,24
2020-03-12,"Germany",2078,3,25,82927922,2050
2020-03-12,"Greece",99,1,0,10727668,98
2020-03-12,"Guyana",1,1,0,779004,0
2020-03-12,"Honduras",2,0,0,9587522,2
2020-03-12,"Hungary",13,0,0,9768785,13
2020-03-12,"Iceland",103,0,1,353574,102
2020-03-12,"India",73,1,4,1352617328,68
2020-03-12,"Indonesia",34,1,2,267663435,31
2020-03-12,"Iran",10075,429,2959,81800269,6687
2020-03-12,"Iraq",71,8,15,38433600,48
2020-03-12,"Ireland",43,1,0,4853506,42
2020-03-12,"Israel",131,0,4,8883800,127
2020-03-12,"Italy",15113,1016,1258,60483973,12839
2020-03-12,"Ivory Coast",1,0,0,25069229,1
2020-03-12,"Jamaica",2,0,0,2934855,2
2020-03-12,"Japan",639,16,118,126529100,505
2020-03-12,"Jordan",1,0,0,9956011,1
2020-03-12,"Kuwait",80,0,5,4137309,75
2020-03-12,"Latvia",10,0,1,1926542,9
2020-03-12,"Lebanon",61,3,1,6848925,57
2020-03-12,"Liechtenstein",1,0,0,37910,1
2020-03-12,"Lithuania",3,0,0,2789533,3
2020-03-12,"Luxembourg",19,0,0,607728,19
2020-03-12,"Malaysia",149,0,26,31528585,123
2020-03-12,"Maldives",8,0,0,515696,8
2020-03-12,"Malta",6,0,0,483530,6
2020-03-12,"Martinique",3,0,0,-Inf,3
2020-03-12,"Mexico",12,0,4,126190788,8
2020-03-12,"Moldova",3,0,0,3545883,3
2020-03-12,"Monaco",2,0,0,38682,2
2020-03-12,"Mongolia",1,0,0,3170208,1
2020-03-12,"Morocco",6,1,0,36029138,5
2020-03-12,"Nepal",1,0,1,28087871,0
2020-03-12,"Netherlands",503,5,0,17231017,498
2020-03-12,"New Zealand",5,0,0,4885500,5
2020-03-12,"Nigeria",2,0,0,195874740,2
2020-03-12,"North Macedonia",7,0,0,2082958,7
2020-03-12,"Norway",702,0,1,5314336,701
2020-03-12,"Oman",18,0,9,4829483,9
2020-03-12,"Pakistan",20,0,2,212215030,18
2020-03-12,"Palestine",0,0,0,4569087,0
2020-03-12,"Panama",11,1,0,4176873,10
2020-03-12,"Paraguay",5,0,0,6956071,5
2020-03-12,"Peru",15,0,0,31989256,15
2020-03-12,"Philippines",52,2,2,106651922,48
2020-03-12,"Poland",49,1,0,37978548,48
2020-03-12,"Portugal",59,0,0,10281762,59
2020-03-12,"Qatar",262,0,0,2781677,262
2020-03-12,"Reunion",1,0,0,-Inf,1
2020-03-12,"Romania",49,0,6,19473936,43
2020-03-12,"Russia",28,0,3,144478050,25
2020-03-12,"San Marino",69,3,0,33785,66
2020-03-12,"Saudi Arabia",45,0,1,33699947,44
2020-03-12,"Senegal",4,0,1,15854360,3
2020-03-12,"Serbia",19,0,0,6982084,19
2020-03-12,"Singapore",178,0,96,5638676,82
2020-03-12,"Slovakia",16,0,0,5447011,16
2020-03-12,"Slovenia",89,0,0,2067372,89
2020-03-12,"South Africa",17,0,0,57779622,17
2020-03-12,"South Korea",7869,66,333,51635256,7470
2020-03-12,"Spain",2277,55,183,46723749,2039
2020-03-12,"Sri Lanka",2,0,1,21670000,1
2020-03-12,"Sweden",599,1,1,10183175,597
2020-03-12,"Switzerland",652,4,4,8516543,644
2020-03-12,"Taiwan",49,1,20,-Inf,28
2020-03-12,"Thailand",70,1,34,69428524,35
2020-03-12,"Togo",1,0,0,7889094,1
2020-03-12,"Tunisia",7,0,0,11565204,7
2020-03-12,"Turkey",1,0,0,82319724,1
2020-03-12,"UK",459,8,19,66488991,432
2020-03-12,"Ukraine",1,0,0,44622516,1
2020-03-12,"United Arab Emirates",85,0,17,9630959,68
2020-03-12,"US",1663,40,12,327167434,1611
2020-03-12,"Vatican",1,0,0,-Inf,1
2020-03-12,"Vietnam",39,0,16,95540395,23
2020-03-13,"Afghanistan",7,0,0,37172386,7
2020-03-13,"Albania",33,1,0,2866376,32
2020-03-13,"Algeria",26,2,8,42228429,16
2020-03-13,"Andorra",1,0,0,77006,1
2020-03-13,"Antigua and Barbuda",1,0,0,96286,1
2020-03-13,"Argentina",31,2,0,44494502,29
2020-03-13,"Armenia",8,0,0,2951776,8
2020-03-13,"Aruba",2,0,0,105845,2
2020-03-13,"Australia",200,3,23,24992369,174
2020-03-13,"Austria",504,1,6,8847037,497
2020-03-13,"Azerbaijan",15,1,3,9942334,11
2020-03-13,"Bahrain",189,0,44,1569439,145
2020-03-13,"Bangladesh",3,0,0,161356039,3
2020-03-13,"Belarus",27,0,3,9485386,24
2020-03-13,"Belgium",559,3,1,11422068,555
2020-03-13,"Bhutan",1,0,0,754394,1
2020-03-13,"Bolivia",3,0,0,11353142,3
2020-03-13,"Bosnia and Herzegovina",13,0,0,3323929,13
2020-03-13,"Brazil",151,0,0,209469333,151
2020-03-13,"Brunei",37,0,0,428962,37
2020-03-13,"Bulgaria",23,1,0,7024216,22
2020-03-13,"Burkina Faso",2,0,0,19751535,2
2020-03-13,"Cambodia",5,0,1,16249798,4
2020-03-13,"Cameroon",2,0,0,25216237,2
2020-03-13,"Canada",193,1,8,37058856,184
2020-03-13,"Cayman Islands",1,0,0,64174,1
2020-03-13,"Chile",43,0,0,18729160,43
2020-03-13,"China",80945,3180,64196,1392730000,13569
2020-03-13,"Colombia",13,0,0,49648685,13
2020-03-13,"Congo (Kinshasa)",2,0,0,84068091,2
2020-03-13,"Costa Rica",23,0,0,4999441,23
2020-03-13,"Croatia",32,0,1,4089400,31
2020-03-13,"Cuba",4,0,0,11338138,4
2020-03-13,"Cyprus",14,0,0,1189265,14
2020-03-13,"Czech Republic",141,0,0,10625695,141
2020-03-13,"Denmark",804,0,1,5797446,803
2020-03-13,"Dominican Republic",5,0,0,10627165,5
2020-03-13,"Ecuador",17,0,0,17084357,17
2020-03-13,"Egypt",80,2,27,98423595,51
2020-03-13,"Estonia",79,0,0,1320884,79
2020-03-13,"Ethiopia",1,0,0,109224559,1
2020-03-13,"Finland",155,0,1,5518050,154
2020-03-13,"France",3667,79,12,66987244,3576
2020-03-13,"French Guiana",5,0,0,-Inf,5
2020-03-13,"Georgia",25,0,0,3731000,25
2020-03-13,"Germany",3675,7,46,82927922,3622
2020-03-13,"Greece",190,1,0,10727668,189
2020-03-13,"Guadeloupe",1,0,0,-Inf,1
2020-03-13,"Guinea",1,0,0,12414318,1
2020-03-13,"Guyana",1,1,0,779004,0
2020-03-13,"Honduras",2,0,0,9587522,2
2020-03-13,"Hungary",19,0,0,9768785,19
2020-03-13,"Iceland",134,0,1,353574,133
2020-03-13,"India",82,2,4,1352617328,76
2020-03-13,"Indonesia",69,4,2,267663435,63
2020-03-13,"Iran",11364,514,2959,81800269,7891
2020-03-13,"Iraq",101,9,24,38433600,68
2020-03-13,"Ireland",90,1,0,4853506,89
2020-03-13,"Israel",161,0,4,8883800,157
2020-03-13,"Italy",17660,1266,1439,60483973,14955
2020-03-13,"Ivory Coast",1,0,0,25069229,1
2020-03-13,"Jamaica",8,0,0,2934855,8
2020-03-13,"Japan",701,19,118,126529100,564
2020-03-13,"Jordan",1,0,1,9956011,0
2020-03-13,"Kazakhstan",4,0,0,18276499,4
2020-03-13,"Kenya",1,0,0,51393010,1
2020-03-13,"Kuwait",80,0,5,4137309,75
2020-03-13,"Latvia",17,0,1,1926542,16
2020-03-13,"Lebanon",77,3,1,6848925,73
2020-03-13,"Liechtenstein",1,0,0,37910,1
2020-03-13,"Lithuania",6,0,0,2789533,6
2020-03-13,"Luxembourg",34,0,0,607728,34
2020-03-13,"Malaysia",197,0,26,31528585,171
2020-03-13,"Maldives",9,0,0,515696,9
2020-03-13,"Malta",12,0,1,483530,11
2020-03-13,"Martinique",3,0,0,-Inf,3
2020-03-13,"Mexico",12,0,4,126190788,8
2020-03-13,"Moldova",6,0,0,3545883,6
2020-03-13,"Monaco",2,0,0,38682,2
2020-03-13,"Mongolia",1,0,0,3170208,1
2020-03-13,"Morocco",7,1,1,36029138,5
2020-03-13,"Nepal",1,0,1,28087871,0
2020-03-13,"Netherlands",804,10,0,17231017,794
2020-03-13,"New Zealand",5,0,0,4885500,5
2020-03-13,"Nigeria",2,0,0,195874740,2
2020-03-13,"North Macedonia",14,0,1,2082958,13
2020-03-13,"Norway",996,0,1,5314336,995
2020-03-13,"Oman",19,0,9,4829483,10
2020-03-13,"Pakistan",28,0,2,212215030,26
2020-03-13,"Panama",27,1,0,4176873,26
2020-03-13,"Paraguay",6,0,0,6956071,6
2020-03-13,"Peru",28,0,0,31989256,28
2020-03-13,"Philippines",64,5,2,106651922,57
2020-03-13,"Poland",68,2,0,37978548,66
2020-03-13,"Portugal",112,0,1,10281762,111
2020-03-13,"Qatar",320,0,0,2781677,320
2020-03-13,"Reunion",5,0,0,-Inf,5
2020-03-13,"Romania",89,0,7,19473936,82
2020-03-13,"Russia",45,0,3,144478050,42
2020-03-13,"San Marino",80,5,0,33785,75
2020-03-13,"Saudi Arabia",86,0,1,33699947,85
2020-03-13,"Senegal",10,0,1,15854360,9
2020-03-13,"Serbia",35,0,0,6982084,35
2020-03-13,"Singapore",200,0,97,5638676,103
2020-03-13,"Slovakia",32,0,0,5447011,32
2020-03-13,"Slovenia",141,0,0,2067372,141
2020-03-13,"South Africa",24,0,0,57779622,24
2020-03-13,"South Korea",7979,66,510,51635256,7403
2020-03-13,"Spain",5232,133,193,46723749,4906
2020-03-13,"Sri Lanka",6,0,1,21670000,5
2020-03-13,"Sudan",1,1,0,41801533,0
2020-03-13,"Sweden",814,1,1,10183175,812
2020-03-13,"Switzerland",1139,11,4,8516543,1124
2020-03-13,"Taiwan",50,1,20,-Inf,29
2020-03-13,"Thailand",75,1,35,69428524,39
2020-03-13,"Togo",1,0,0,7889094,1
2020-03-13,"Tunisia",16,0,0,11565204,16
2020-03-13,"Turkey",5,0,0,82319724,5
2020-03-13,"UK",801,8,19,66488991,774
2020-03-13,"Ukraine",3,1,0,44622516,2
2020-03-13,"United Arab Emirates",85,0,17,9630959,68
2020-03-13,"US",2179,47,12,327167434,2120
2020-03-13,"Vatican",1,0,0,-Inf,1
2020-03-13,"Vietnam",47,0,16,95540395,31
2020-03-14,"Afghanistan",11,0,0,37172386,11
2020-03-14,"Albania",38,1,0,2866376,37
2020-03-14,"Algeria",37,3,12,42228429,22
2020-03-14,"Andorra",1,0,1,77006,0
2020-03-14,"Antigua and Barbuda",1,0,0,96286,1
2020-03-14,"Argentina",34,2,1,44494502,31
2020-03-14,"Armenia",18,0,0,2951776,18
2020-03-14,"Aruba",2,0,0,105845,2
2020-03-14,"Australia",250,3,23,24992369,224
2020-03-14,"Austria",655,1,6,8847037,648
2020-03-14,"Azerbaijan",15,1,3,9942334,11
2020-03-14,"Bahrain",210,0,44,1569439,166
2020-03-14,"Bangladesh",3,0,0,161356039,3
2020-03-14,"Belarus",27,0,3,9485386,24
2020-03-14,"Belgium",689,4,1,11422068,684
2020-03-14,"Bhutan",1,0,0,754394,1
2020-03-14,"Bolivia",10,0,0,11353142,10
2020-03-14,"Bosnia and Herzegovina",18,0,0,3323929,18
2020-03-14,"Brazil",151,0,0,209469333,151
2020-03-14,"Brunei",40,0,0,428962,40
2020-03-14,"Bulgaria",41,2,0,7024216,39
2020-03-14,"Burkina Faso",2,0,0,19751535,2
2020-03-14,"Cambodia",7,0,1,16249798,6
2020-03-14,"Cameroon",2,0,0,25216237,2
2020-03-14,"Canada",196,1,8,37058856,187
2020-03-14,"Cayman Islands",1,0,0,64174,1
2020-03-14,"Chile",61,0,0,18729160,61
2020-03-14,"China",80977,3193,65660,1392730000,12124
2020-03-14,"Colombia",22,0,0,49648685,22
2020-03-14,"Congo (Kinshasa)",2,0,0,84068091,2
2020-03-14,"Costa Rica",26,0,0,4999441,26
2020-03-14,"Croatia",38,0,1,4089400,37
2020-03-14,"Cuba",4,0,0,11338138,4
2020-03-14,"Curacao",1,0,0,-Inf,1
2020-03-14,"Cyprus",26,0,0,1189265,26
2020-03-14,"Czech Republic",189,0,0,10625695,189
2020-03-14,"Denmark",836,1,1,5797446,834
2020-03-14,"Dominican Republic",11,0,0,10627165,11
2020-03-14,"Ecuador",28,2,0,17084357,26
2020-03-14,"Egypt",109,2,27,98423595,80
2020-03-14,"Estonia",115,0,0,1320884,115
2020-03-14,"Eswatini",1,0,0,-Inf,1
2020-03-14,"Ethiopia",1,0,0,109224559,1
2020-03-14,"Finland",225,0,1,5518050,224
2020-03-14,"France",4480,91,12,66987244,4377
2020-03-14,"French Guiana",5,0,0,-Inf,5
2020-03-14,"Gabon",1,0,0,2119275,1
2020-03-14,"Georgia",30,0,0,3731000,30
2020-03-14,"Germany",4585,9,46,82927922,4530
2020-03-14,"Ghana",3,0,0,29767108,3
2020-03-14,"Greece",228,3,8,10727668,217
2020-03-14,"Guadeloupe",1,0,0,-Inf,1
2020-03-14,"Guatemala",1,0,0,17247807,1
2020-03-14,"Guernsey",1,0,0,-Inf,1
2020-03-14,"Guinea",1,0,0,12414318,1
2020-03-14,"Guyana",1,1,0,779004,0
2020-03-14,"Honduras",2,0,0,9587522,2
2020-03-14,"Hungary",30,0,1,9768785,29
2020-03-14,"Iceland",156,0,1,353574,155
2020-03-14,"India",102,2,4,1352617328,96
2020-03-14,"Indonesia",96,5,8,267663435,83
2020-03-14,"Iran",12729,611,2959,81800269,9159
2020-03-14,"Iraq",110,10,26,38433600,74
2020-03-14,"Ireland",129,2,0,4853506,127
2020-03-14,"Israel",193,0,4,8883800,189
2020-03-14,"Italy",21157,1441,1966,60483973,17750
2020-03-14,"Ivory Coast",1,0,0,25069229,1
2020-03-14,"Jamaica",8,0,0,2934855,8
2020-03-14,"Japan",773,22,118,126529100,633
2020-03-14,"Jersey",2,0,0,-Inf,2
2020-03-14,"Jordan",1,0,1,9956011,0
2020-03-14,"Kazakhstan",6,0,0,18276499,6
2020-03-14,"Kenya",1,0,0,51393010,1
2020-03-14,"Kuwait",104,0,5,4137309,99
2020-03-14,"Latvia",26,0,1,1926542,25
2020-03-14,"Lebanon",93,3,1,6848925,89
2020-03-14,"Liechtenstein",4,0,0,37910,4
2020-03-14,"Lithuania",8,0,0,2789533,8
2020-03-14,"Luxembourg",51,1,0,607728,50
2020-03-14,"Malaysia",238,0,35,31528585,203
2020-03-14,"Maldives",10,0,0,515696,10
2020-03-14,"Malta",18,0,1,483530,17
2020-03-14,"Martinique",9,0,0,-Inf,9
2020-03-14,"Mauritania",1,0,0,4403319,1
2020-03-14,"Mexico",26,0,4,126190788,22
2020-03-14,"Moldova",12,0,0,3545883,12
2020-03-14,"Monaco",2,0,0,38682,2
2020-03-14,"Mongolia",1,0,0,3170208,1
2020-03-14,"Morocco",17,1,1,36029138,15
2020-03-14,"Namibia",2,0,0,2448255,2
2020-03-14,"Nepal",1,0,1,28087871,0
2020-03-14,"Netherlands",959,12,2,17231017,945
2020-03-14,"New Zealand",6,0,0,4885500,6
2020-03-14,"Nigeria",2,0,0,195874740,2
2020-03-14,"North Macedonia",14,0,1,2082958,13
2020-03-14,"Norway",1090,3,1,5314336,1086
2020-03-14,"Oman",19,0,9,4829483,10
2020-03-14,"Pakistan",31,0,2,212215030,29
2020-03-14,"Palestine",0,0,0,4569087,0
2020-03-14,"Panama",36,1,0,4176873,35
2020-03-14,"Paraguay",6,0,0,6956071,6
2020-03-14,"Peru",38,0,0,31989256,38
2020-03-14,"Philippines",111,8,2,106651922,101
2020-03-14,"Poland",103,3,0,37978548,100
2020-03-14,"Portugal",169,0,2,10281762,167
2020-03-14,"Qatar",337,0,4,2781677,333
2020-03-14,"Reunion",6,0,0,-Inf,6
2020-03-14,"Romania",123,0,9,19473936,114
2020-03-14,"Russia",59,0,8,144478050,51
2020-03-14,"Rwanda",1,0,0,12301939,1
2020-03-14,"Saint Lucia",1,0,0,181889,1
2020-03-14,"Saint Vincent and the Grenadines",1,0,0,110210,1
2020-03-14,"San Marino",80,5,4,33785,71
2020-03-14,"Saudi Arabia",103,0,1,33699947,102
2020-03-14,"Senegal",10,0,1,15854360,9
2020-03-14,"Serbia",46,0,0,6982084,46
2020-03-14,"Seychelles",2,0,0,96762,2
2020-03-14,"Singapore",212,0,105,5638676,107
2020-03-14,"Slovakia",44,0,0,5447011,44
2020-03-14,"Slovenia",181,1,0,2067372,180
2020-03-14,"South Africa",38,0,0,57779622,38
2020-03-14,"South Korea",8086,72,510,51635256,7504
2020-03-14,"Spain",6391,195,517,46723749,5679
2020-03-14,"Sri Lanka",10,0,1,21670000,9
2020-03-14,"Sudan",1,1,0,41801533,0
2020-03-14,"Suriname",1,0,0,575991,1
2020-03-14,"Sweden",961,2,1,10183175,958
2020-03-14,"Switzerland",1359,13,4,8516543,1342
2020-03-14,"Taiwan",53,1,20,-Inf,32
2020-03-14,"Thailand",82,1,35,69428524,46
2020-03-14,"Togo",1,0,0,7889094,1
2020-03-14,"Trinidad and Tobago",2,0,0,1389858,2
2020-03-14,"Tunisia",18,0,0,11565204,18
2020-03-14,"Turkey",5,0,0,82319724,5
2020-03-14,"UK",1143,21,19,66488991,1103
2020-03-14,"Ukraine",3,1,0,44622516,2
2020-03-14,"United Arab Emirates",85,0,17,9630959,68
2020-03-14,"Uruguay",4,0,0,3449299,4
2020-03-14,"US",2726,54,12,327167434,2660
2020-03-14,"Vatican",1,0,0,-Inf,1
2020-03-14,"Venezuela",2,0,0,28870195,2
2020-03-14,"Vietnam",53,0,16,95540395,37
2020-03-15,"Afghanistan",16,0,0,37172386,16
2020-03-15,"Albania",42,1,0,2866376,41
2020-03-15,"Algeria",48,4,12,42228429,32
2020-03-15,"Andorra",1,0,1,77006,0
2020-03-15,"Antigua and Barbuda",1,0,0,96286,1
2020-03-15,"Argentina",45,2,1,44494502,42
2020-03-15,"Armenia",26,0,0,2951776,26
2020-03-15,"Aruba",2,0,0,105845,2
2020-03-15,"Australia",297,3,23,24992369,271
2020-03-15,"Austria",860,1,6,8847037,853
2020-03-15,"Azerbaijan",23,1,6,9942334,16
2020-03-15,"Bahrain",214,0,60,1569439,154
2020-03-15,"Bangladesh",5,0,0,161356039,5
2020-03-15,"Belarus",27,0,3,9485386,24
2020-03-15,"Belgium",886,4,1,11422068,881
2020-03-15,"Bhutan",1,0,0,754394,1
2020-03-15,"Bolivia",10,0,0,11353142,10
2020-03-15,"Bosnia and Herzegovina",24,0,0,3323929,24
2020-03-15,"Brazil",162,0,0,209469333,162
2020-03-15,"Brunei",50,0,0,428962,50
2020-03-15,"Bulgaria",51,2,0,7024216,49
2020-03-15,"Burkina Faso",3,0,0,19751535,3
2020-03-15,"Cambodia",7,0,1,16249798,6
2020-03-15,"Cameroon",2,0,0,25216237,2
2020-03-15,"Canada",250,1,8,37058856,241
2020-03-15,"Cayman Islands",1,0,0,64174,1
2020-03-15,"Central African Republic",1,0,0,4666377,1
2020-03-15,"Chile",74,0,0,18729160,74
2020-03-15,"China",81003,3203,67017,1392730000,10783
2020-03-15,"Colombia",34,0,0,49648685,34
2020-03-15,"Congo (Brazzaville)",1,0,0,5244363,1
2020-03-15,"Congo (Kinshasa)",2,0,0,84068091,2
2020-03-15,"Costa Rica",27,0,0,4999441,27
2020-03-15,"Croatia",49,0,1,4089400,48
2020-03-15,"Cuba",4,0,0,11338138,4
2020-03-15,"Curacao",1,0,0,-Inf,1
2020-03-15,"Cyprus",26,0,0,1189265,26
2020-03-15,"Czech Republic",253,0,0,10625695,253
2020-03-15,"Denmark",875,2,1,5797446,872
2020-03-15,"Dominican Republic",11,0,0,10627165,11
2020-03-15,"Ecuador",28,2,0,17084357,26
2020-03-15,"Egypt",110,2,21,98423595,87
2020-03-15,"Equatorial Guinea",1,0,0,1308974,1
2020-03-15,"Estonia",171,0,1,1320884,170
2020-03-15,"Eswatini",1,0,0,-Inf,1
2020-03-15,"Ethiopia",1,0,0,109224559,1
2020-03-15,"Finland",244,0,10,5518050,234
2020-03-15,"France",4513,91,12,66987244,4410
2020-03-15,"Gabon",1,0,0,2119275,1
2020-03-15,"Georgia",33,0,0,3731000,33
2020-03-15,"Germany",5795,11,46,82927922,5738
2020-03-15,"Ghana",6,0,0,29767108,6
2020-03-15,"Greece",331,4,8,10727668,319
2020-03-15,"Guadeloupe",3,0,0,-Inf,3
2020-03-15,"Guatemala",1,0,0,17247807,1
2020-03-15,"Guernsey",1,0,0,-Inf,1
2020-03-15,"Guinea",1,0,0,12414318,1
2020-03-15,"Guyana",4,1,0,779004,3
2020-03-15,"Honduras",3,0,0,9587522,3
2020-03-15,"Hungary",32,1,1,9768785,30
2020-03-15,"Iceland",171,5,8,353574,158
2020-03-15,"India",113,2,13,1352617328,98
2020-03-15,"Indonesia",117,5,8,267663435,104
2020-03-15,"Iran",13938,724,4590,81800269,8624
2020-03-15,"Iraq",116,10,26,38433600,80
2020-03-15,"Ireland",129,2,0,4853506,127
2020-03-15,"Israel",251,0,4,8883800,247
2020-03-15,"Italy",24747,1809,2335,60483973,20603
2020-03-15,"Ivory Coast",1,0,0,25069229,1
2020-03-15,"Jamaica",10,0,0,2934855,10
2020-03-15,"Japan",839,22,118,126529100,699
2020-03-15,"Jersey",2,0,0,-Inf,2
2020-03-15,"Jordan",8,0,1,9956011,7
2020-03-15,"Kazakhstan",9,0,0,18276499,9
2020-03-15,"Kenya",3,0,0,51393010,3
2020-03-15,"Kuwait",112,0,5,4137309,107
2020-03-15,"Latvia",30,0,1,1926542,29
2020-03-15,"Lebanon",110,3,1,6848925,106
2020-03-15,"Liechtenstein",4,0,0,37910,4
2020-03-15,"Lithuania",12,0,1,2789533,11
2020-03-15,"Luxembourg",59,1,0,607728,58
2020-03-15,"Malaysia",428,0,42,31528585,386
2020-03-15,"Maldives",13,0,0,515696,13
2020-03-15,"Malta",21,0,1,483530,20
2020-03-15,"Martinique",9,0,0,-Inf,9
2020-03-15,"Mauritania",1,0,0,4403319,1
2020-03-15,"Mexico",41,0,4,126190788,37
2020-03-15,"Moldova",23,0,0,3545883,23
2020-03-15,"Monaco",2,0,0,38682,2
2020-03-15,"Mongolia",1,0,0,3170208,1
2020-03-15,"Morocco",28,1,1,36029138,26
2020-03-15,"Namibia",2,0,0,2448255,2
2020-03-15,"Nepal",1,0,1,28087871,0
2020-03-15,"Netherlands",1135,20,2,17231017,1113
2020-03-15,"New Zealand",8,0,0,4885500,8
2020-03-15,"Nigeria",2,0,0,195874740,2
2020-03-15,"North Macedonia",14,0,1,2082958,13
2020-03-15,"Norway",1221,3,1,5314336,1217
2020-03-15,"Oman",22,0,9,4829483,13
2020-03-15,"Pakistan",53,0,2,212215030,51
2020-03-15,"Palestine",0,0,0,4569087,0
2020-03-15,"Panama",43,1,0,4176873,42
2020-03-15,"Paraguay",6,0,0,6956071,6
2020-03-15,"Peru",43,0,0,31989256,43
2020-03-15,"Philippines",140,11,2,106651922,127
2020-03-15,"Poland",119,3,0,37978548,116
2020-03-15,"Portugal",245,0,2,10281762,243
2020-03-15,"Qatar",401,0,4,2781677,397
2020-03-15,"Reunion",7,0,0,-Inf,7
2020-03-15,"Romania",131,0,9,19473936,122
